June 19, 2014   16:35:21
Cyclic Voltammetry
File: c:\documents and settings\nbt\desktop\cv data\lsh\2014\0619\cv010_pre.txt
Data Source:  Experiment
Instrument Model:  CHI627B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.5
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.01
Segment = 5
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Potential/V, Current/A, Charge/C

Segment 1:
0.029, -5.948e-7, -3.495e-5
0.028, -5.953e-7, -3.501e-5
0.027, -5.938e-7, -3.507e-5
0.026, -5.968e-7, -3.513e-5
0.025, -5.957e-7, -3.519e-5
0.024, -5.984e-7, -3.525e-5
0.023, -5.979e-7, -3.531e-5
0.022, -5.982e-7, -3.537e-5
0.021, -5.993e-7, -3.543e-5
0.020, -6.025e-7, -3.549e-5
0.019, -6.044e-7, -3.555e-5
0.018, -6.028e-7, -3.561e-5
0.017, -6.020e-7, -3.567e-5
0.016, -6.062e-7, -3.573e-5
0.015, -6.097e-7, -3.579e-5
0.014, -6.084e-7, -3.585e-5
0.013, -6.159e-7, -3.591e-5
0.012, -6.167e-7, -3.598e-5
0.011, -6.160e-7, -3.604e-5
0.010, -6.184e-7, -3.610e-5
0.009, -6.140e-7, -3.616e-5
0.008, -6.131e-7, -3.622e-5
0.007, -6.162e-7, -3.628e-5
0.006, -6.156e-7, -3.634e-5
0.005, -6.194e-7, -3.641e-5
0.004, -6.174e-7, -3.647e-5
0.003, -6.147e-7, -3.653e-5
0.002, -6.207e-7, -3.659e-5
0.001, -6.197e-7, -3.665e-5
0.000, -6.146e-7, -3.672e-5
-0.001, -6.140e-7, -3.678e-5
-0.002, -6.164e-7, -3.684e-5
-0.003, -6.171e-7, -3.690e-5
-0.004, -6.202e-7, -3.696e-5
-0.005, -6.240e-7, -3.702e-5
-0.006, -6.241e-7, -3.709e-5
-0.007, -6.249e-7, -3.715e-5
-0.008, -6.278e-7, -3.721e-5
-0.009, -6.276e-7, -3.727e-5
-0.010, -6.281e-7, -3.734e-5
-0.011, -6.299e-7, -3.740e-5
-0.012, -6.298e-7, -3.746e-5
-0.013, -6.261e-7, -3.753e-5
-0.014, -6.282e-7, -3.759e-5
-0.015, -6.297e-7, -3.765e-5
-0.016, -6.311e-7, -3.772e-5
-0.017, -6.323e-7, -3.778e-5
-0.018, -6.330e-7, -3.784e-5
-0.019, -6.333e-7, -3.791e-5
-0.020, -6.330e-7, -3.797e-5
-0.021, -6.330e-7, -3.803e-5
-0.022, -6.329e-7, -3.809e-5
-0.023, -6.328e-7, -3.816e-5
-0.024, -6.332e-7, -3.822e-5
-0.025, -6.333e-7, -3.828e-5
-0.026, -6.330e-7, -3.835e-5
-0.027, -6.331e-7, -3.841e-5
-0.028, -6.330e-7, -3.847e-5
-0.029, -6.331e-7, -3.854e-5
-0.030, -6.335e-7, -3.860e-5
-0.031, -6.336e-7, -3.866e-5
-0.032, -6.337e-7, -3.873e-5
-0.033, -6.340e-7, -3.879e-5
-0.034, -6.343e-7, -3.885e-5
-0.035, -6.347e-7, -3.892e-5
-0.036, -6.347e-7, -3.898e-5
-0.037, -6.391e-7, -3.905e-5
-0.038, -6.476e-7, -3.911e-5
-0.039, -6.452e-7, -3.918e-5
-0.040, -6.429e-7, -3.924e-5
-0.041, -6.463e-7, -3.930e-5
-0.042, -6.436e-7, -3.937e-5
-0.043, -6.388e-7, -3.943e-5
-0.044, -6.356e-7, -3.950e-5
-0.045, -6.346e-7, -3.956e-5
-0.046, -6.350e-7, -3.962e-5
-0.047, -6.345e-7, -3.969e-5
-0.048, -6.349e-7, -3.975e-5
-0.049, -6.347e-7, -3.981e-5
-0.050, -6.354e-7, -3.988e-5
-0.051, -6.354e-7, -3.994e-5
-0.052, -6.359e-7, -4.000e-5
-0.053, -6.356e-7, -4.007e-5
-0.054, -6.352e-7, -4.013e-5
-0.055, -6.351e-7, -4.019e-5
-0.056, -6.347e-7, -4.026e-5
-0.057, -6.348e-7, -4.032e-5
-0.058, -6.352e-7, -4.038e-5
-0.059, -6.364e-7, -4.045e-5
-0.060, -6.359e-7, -4.051e-5
-0.061, -6.358e-7, -4.058e-5
-0.062, -6.358e-7, -4.064e-5
-0.063, -6.361e-7, -4.070e-5
-0.064, -6.369e-7, -4.077e-5
-0.065, -6.382e-7, -4.083e-5
-0.066, -6.386e-7, -4.089e-5
-0.067, -6.393e-7, -4.096e-5
-0.068, -6.381e-7, -4.102e-5
-0.069, -6.394e-7, -4.109e-5
-0.070, -6.402e-7, -4.115e-5
-0.071, -6.401e-7, -4.121e-5
-0.072, -6.384e-7, -4.128e-5
-0.073, -6.392e-7, -4.134e-5
-0.074, -6.401e-7, -4.141e-5
-0.075, -6.410e-7, -4.147e-5
-0.076, -6.396e-7, -4.153e-5
-0.077, -6.382e-7, -4.160e-5
-0.078, -6.387e-7, -4.166e-5
-0.079, -6.390e-7, -4.173e-5
-0.080, -6.423e-7, -4.179e-5
-0.081, -6.481e-7, -4.185e-5
-0.082, -6.544e-7, -4.192e-5
-0.083, -6.601e-7, -4.199e-5
-0.084, -6.645e-7, -4.205e-5
-0.085, -6.620e-7, -4.212e-5
-0.086, -6.647e-7, -4.219e-5
-0.087, -6.756e-7, -4.225e-5
-0.088, -6.846e-7, -4.232e-5
-0.089, -6.826e-7, -4.239e-5
-0.090, -6.817e-7, -4.246e-5
-0.091, -6.795e-7, -4.253e-5
-0.092, -6.775e-7, -4.259e-5
-0.093, -6.772e-7, -4.266e-5
-0.094, -6.788e-7, -4.273e-5
-0.095, -6.796e-7, -4.280e-5
-0.096, -6.737e-7, -4.286e-5
-0.097, -6.630e-7, -4.293e-5
-0.098, -6.613e-7, -4.300e-5
-0.099, -6.588e-7, -4.306e-5
-0.100, -6.569e-7, -4.313e-5
-0.101, -6.565e-7, -4.319e-5
-0.102, -6.640e-7, -4.326e-5
-0.103, -6.755e-7, -4.333e-5
-0.104, -6.735e-7, -4.340e-5
-0.105, -6.689e-7, -4.346e-5
-0.106, -6.661e-7, -4.353e-5
-0.107, -6.684e-7, -4.360e-5
-0.108, -6.654e-7, -4.366e-5
-0.109, -6.619e-7, -4.373e-5
-0.110, -6.608e-7, -4.379e-5
-0.111, -6.620e-7, -4.386e-5
-0.112, -6.648e-7, -4.393e-5
-0.113, -6.638e-7, -4.399e-5
-0.114, -6.584e-7, -4.406e-5
-0.115, -6.629e-7, -4.413e-5
-0.116, -6.653e-7, -4.419e-5
-0.117, -6.641e-7, -4.426e-5
-0.118, -6.698e-7, -4.433e-5
-0.119, -6.710e-7, -4.439e-5
-0.120, -6.696e-7, -4.446e-5
-0.121, -6.691e-7, -4.453e-5
-0.122, -6.675e-7, -4.459e-5
-0.123, -6.680e-7, -4.466e-5
-0.124, -6.704e-7, -4.473e-5
-0.125, -6.708e-7, -4.479e-5
-0.126, -6.736e-7, -4.486e-5
-0.127, -6.753e-7, -4.493e-5
-0.128, -6.757e-7, -4.500e-5
-0.129, -6.759e-7, -4.506e-5
-0.130, -6.748e-7, -4.513e-5
-0.131, -6.750e-7, -4.520e-5
-0.132, -6.753e-7, -4.527e-5
-0.133, -6.755e-7, -4.533e-5
-0.134, -6.796e-7, -4.540e-5
-0.135, -6.784e-7, -4.547e-5
-0.136, -6.778e-7, -4.554e-5
-0.137, -6.787e-7, -4.561e-5
-0.138, -6.798e-7, -4.567e-5
-0.139, -6.806e-7, -4.574e-5
-0.140, -6.805e-7, -4.581e-5
-0.141, -6.802e-7, -4.588e-5
-0.142, -6.808e-7, -4.595e-5
-0.143, -6.811e-7, -4.601e-5
-0.144, -6.808e-7, -4.608e-5
-0.145, -6.810e-7, -4.615e-5
-0.146, -6.804e-7, -4.622e-5
-0.147, -6.809e-7, -4.629e-5
-0.148, -6.813e-7, -4.635e-5
-0.149, -6.807e-7, -4.642e-5
-0.150, -6.813e-7, -4.649e-5
-0.151, -6.813e-7, -4.656e-5
-0.152, -6.814e-7, -4.663e-5
-0.153, -6.815e-7, -4.669e-5
-0.154, -6.821e-7, -4.676e-5
-0.155, -6.826e-7, -4.683e-5
-0.156, -6.827e-7, -4.690e-5
-0.157, -6.821e-7, -4.697e-5
-0.158, -6.820e-7, -4.704e-5
-0.159, -6.821e-7, -4.710e-5
-0.160, -6.825e-7, -4.717e-5
-0.161, -6.826e-7, -4.724e-5
-0.162, -6.826e-7, -4.731e-5
-0.163, -6.826e-7, -4.738e-5
-0.164, -6.829e-7, -4.745e-5
-0.165, -6.833e-7, -4.751e-5
-0.166, -6.831e-7, -4.758e-5
-0.167, -6.836e-7, -4.765e-5
-0.168, -6.835e-7, -4.772e-5
-0.169, -6.835e-7, -4.779e-5
-0.170, -6.834e-7, -4.786e-5
-0.171, -6.837e-7, -4.792e-5
-0.172, -6.842e-7, -4.799e-5
-0.173, -6.851e-7, -4.806e-5
-0.174, -6.852e-7, -4.813e-5
-0.175, -6.839e-7, -4.820e-5
-0.176, -6.840e-7, -4.827e-5
-0.177, -6.847e-7, -4.833e-5
-0.178, -6.852e-7, -4.840e-5
-0.179, -6.847e-7, -4.847e-5
-0.180, -6.844e-7, -4.854e-5
-0.181, -6.845e-7, -4.861e-5
-0.182, -6.863e-7, -4.868e-5
-0.183, -6.853e-7, -4.875e-5
-0.184, -6.857e-7, -4.881e-5
-0.185, -6.853e-7, -4.888e-5
-0.186, -6.856e-7, -4.895e-5
-0.187, -6.875e-7, -4.902e-5
-0.188, -6.881e-7, -4.909e-5
-0.189, -6.902e-7, -4.916e-5
-0.190, -6.930e-7, -4.923e-5
-0.191, -6.943e-7, -4.930e-5
-0.192, -6.944e-7, -4.937e-5
-0.193, -6.947e-7, -4.944e-5
-0.194, -6.950e-7, -4.951e-5
-0.195, -6.989e-7, -4.957e-5
-0.196, -6.976e-7, -4.964e-5
-0.197, -7.025e-7, -4.972e-5
-0.198, -7.052e-7, -4.979e-5
-0.199, -7.068e-7, -4.986e-5
-0.200, -7.064e-7, -4.993e-5
-0.201, -7.087e-7, -5.000e-5
-0.202, -7.112e-7, -5.007e-5
-0.203, -7.116e-7, -5.014e-5
-0.204, -7.138e-7, -5.021e-5
-0.205, -7.149e-7, -5.028e-5
-0.206, -7.201e-7, -5.035e-5
-0.207, -7.199e-7, -5.043e-5
-0.208, -7.218e-7, -5.050e-5
-0.209, -7.233e-7, -5.057e-5
-0.210, -7.246e-7, -5.064e-5
-0.211, -7.264e-7, -5.072e-5
-0.212, -7.275e-7, -5.079e-5
-0.213, -7.279e-7, -5.086e-5
-0.214, -7.295e-7, -5.093e-5
-0.215, -7.299e-7, -5.101e-5
-0.216, -7.298e-7, -5.108e-5
-0.217, -7.297e-7, -5.115e-5
-0.218, -7.304e-7, -5.123e-5
-0.219, -7.312e-7, -5.130e-5
-0.220, -7.307e-7, -5.137e-5
-0.221, -7.311e-7, -5.145e-5
-0.222, -7.319e-7, -5.152e-5
-0.223, -7.319e-7, -5.159e-5
-0.224, -7.321e-7, -5.167e-5
-0.225, -7.322e-7, -5.174e-5
-0.226, -7.325e-7, -5.181e-5
-0.227, -7.334e-7, -5.189e-5
-0.228, -7.337e-7, -5.196e-5
-0.229, -7.346e-7, -5.203e-5
-0.230, -7.360e-7, -5.211e-5
-0.231, -7.349e-7, -5.218e-5
-0.232, -7.377e-7, -5.225e-5
-0.233, -7.388e-7, -5.233e-5
-0.234, -7.385e-7, -5.240e-5
-0.235, -7.408e-7, -5.248e-5
-0.236, -7.435e-7, -5.255e-5
-0.237, -7.497e-7, -5.262e-5
-0.238, -7.567e-7, -5.270e-5
-0.239, -7.566e-7, -5.278e-5
-0.240, -7.529e-7, -5.285e-5
-0.241, -7.586e-7, -5.293e-5
-0.242, -7.625e-7, -5.300e-5
-0.243, -7.703e-7, -5.308e-5
-0.244, -7.690e-7, -5.316e-5
-0.245, -7.734e-7, -5.323e-5
-0.246, -7.757e-7, -5.331e-5
-0.247, -7.768e-7, -5.339e-5
-0.248, -7.785e-7, -5.347e-5
-0.249, -7.796e-7, -5.355e-5
-0.250, -7.798e-7, -5.362e-5
-0.251, -7.804e-7, -5.370e-5
-0.252, -7.807e-7, -5.378e-5
-0.253, -7.810e-7, -5.386e-5
-0.254, -7.813e-7, -5.394e-5
-0.255, -7.819e-7, -5.401e-5
-0.256, -7.828e-7, -5.409e-5
-0.257, -7.838e-7, -5.417e-5
-0.258, -7.852e-7, -5.425e-5
-0.259, -7.878e-7, -5.433e-5
-0.260, -7.912e-7, -5.441e-5
-0.261, -7.991e-7, -5.449e-5
-0.262, -8.019e-7, -5.457e-5
-0.263, -8.027e-7, -5.465e-5
-0.264, -8.144e-7, -5.473e-5
-0.265, -8.205e-7, -5.481e-5
-0.266, -8.236e-7, -5.489e-5
-0.267, -8.278e-7, -5.498e-5
-0.268, -8.273e-7, -5.506e-5
-0.269, -8.290e-7, -5.514e-5
-0.270, -8.294e-7, -5.522e-5
-0.271, -8.302e-7, -5.531e-5
-0.272, -8.300e-7, -5.539e-5
-0.273, -8.302e-7, -5.547e-5
-0.274, -8.305e-7, -5.556e-5
-0.275, -8.331e-7, -5.564e-5
-0.276, -8.376e-7, -5.572e-5
-0.277, -8.423e-7, -5.581e-5
-0.278, -8.523e-7, -5.589e-5
-0.279, -8.612e-7, -5.598e-5
-0.280, -8.651e-7, -5.607e-5
-0.281, -8.684e-7, -5.615e-5
-0.282, -8.723e-7, -5.624e-5
-0.283, -8.753e-7, -5.633e-5
-0.284, -8.761e-7, -5.642e-5
-0.285, -8.785e-7, -5.650e-5
-0.286, -8.787e-7, -5.659e-5
-0.287, -8.790e-7, -5.668e-5
-0.288, -8.795e-7, -5.677e-5
-0.289, -8.809e-7, -5.685e-5
-0.290, -8.825e-7, -5.694e-5
-0.291, -8.879e-7, -5.703e-5
-0.292, -8.934e-7, -5.712e-5
-0.293, -9.031e-7, -5.721e-5
-0.294, -9.135e-7, -5.730e-5
-0.295, -9.192e-7, -5.739e-5
-0.296, -9.222e-7, -5.749e-5
-0.297, -9.243e-7, -5.758e-5
-0.298, -9.256e-7, -5.767e-5
-0.299, -9.276e-7, -5.776e-5
-0.300, -9.287e-7, -5.786e-5
-0.301, -9.295e-7, -5.795e-5
-0.302, -9.334e-7, -5.804e-5
-0.303, -9.391e-7, -5.814e-5
-0.304, -9.504e-7, -5.823e-5
-0.305, -9.574e-7, -5.833e-5
-0.306, -9.576e-7, -5.842e-5
-0.307, -9.682e-7, -5.852e-5
-0.308, -9.753e-7, -5.862e-5
-0.309, -9.756e-7, -5.872e-5
-0.310, -9.771e-7, -5.881e-5
-0.311, -9.773e-7, -5.891e-5
-0.312, -9.780e-7, -5.901e-5
-0.313, -9.807e-7, -5.911e-5
-0.314, -9.852e-7, -5.921e-5
-0.315, -9.894e-7, -5.930e-5
-0.316, -1.003e-6, -5.941e-5
-0.317, -1.011e-6, -5.951e-5
-0.318, -1.020e-6, -5.961e-5
-0.319, -1.024e-6, -5.971e-5
-0.320, -1.024e-6, -5.981e-5
-0.321, -1.025e-6, -5.992e-5
-0.322, -1.026e-6, -6.002e-5
-0.323, -1.030e-6, -6.012e-5
-0.324, -1.035e-6, -6.022e-5
-0.325, -1.042e-6, -6.033e-5
-0.326, -1.060e-6, -6.044e-5
-0.327, -1.065e-6, -6.054e-5
-0.328, -1.071e-6, -6.065e-5
-0.329, -1.073e-6, -6.076e-5
-0.330, -1.074e-6, -6.086e-5
-0.331, -1.076e-6, -6.097e-5
-0.332, -1.076e-6, -6.108e-5
-0.333, -1.077e-6, -6.119e-5
-0.334, -1.079e-6, -6.129e-5
-0.335, -1.091e-6, -6.140e-5
-0.336, -1.106e-6, -6.151e-5
-0.337, -1.115e-6, -6.163e-5
-0.338, -1.120e-6, -6.174e-5
-0.339, -1.123e-6, -6.185e-5
-0.340, -1.124e-6, -6.196e-5
-0.341, -1.126e-6, -6.207e-5
-0.342, -1.129e-6, -6.219e-5
-0.343, -1.135e-6, -6.230e-5
-0.344, -1.146e-6, -6.242e-5
-0.345, -1.152e-6, -6.253e-5
-0.346, -1.169e-6, -6.265e-5
-0.347, -1.171e-6, -6.276e-5
-0.348, -1.171e-6, -6.288e-5
-0.349, -1.172e-6, -6.300e-5
-0.350, -1.173e-6, -6.312e-5
-0.351, -1.176e-6, -6.323e-5
-0.352, -1.179e-6, -6.335e-5
-0.353, -1.191e-6, -6.347e-5
-0.354, -1.200e-6, -6.359e-5
-0.355, -1.211e-6, -6.371e-5
-0.356, -1.213e-6, -6.383e-5
-0.357, -1.216e-6, -6.396e-5
-0.358, -1.220e-6, -6.408e-5
-0.359, -1.221e-6, -6.420e-5
-0.360, -1.222e-6, -6.432e-5
-0.361, -1.225e-6, -6.444e-5
-0.362, -1.230e-6, -6.457e-5
-0.363, -1.238e-6, -6.469e-5
-0.364, -1.263e-6, -6.482e-5
-0.365, -1.268e-6, -6.494e-5
-0.366, -1.268e-6, -6.507e-5
-0.367, -1.270e-6, -6.520e-5
-0.368, -1.271e-6, -6.532e-5
-0.369, -1.274e-6, -6.545e-5
-0.370, -1.279e-6, -6.558e-5
-0.371, -1.284e-6, -6.571e-5
-0.372, -1.293e-6, -6.584e-5
-0.373, -1.310e-6, -6.597e-5
-0.374, -1.315e-6, -6.610e-5
-0.375, -1.318e-6, -6.623e-5
-0.376, -1.319e-6, -6.636e-5
-0.377, -1.321e-6, -6.650e-5
-0.378, -1.324e-6, -6.663e-5
-0.379, -1.333e-6, -6.676e-5
-0.380, -1.339e-6, -6.690e-5
-0.381, -1.351e-6, -6.703e-5
-0.382, -1.358e-6, -6.717e-5
-0.383, -1.362e-6, -6.730e-5
-0.384, -1.366e-6, -6.744e-5
-0.385, -1.367e-6, -6.758e-5
-0.386, -1.367e-6, -6.771e-5
-0.387, -1.370e-6, -6.785e-5
-0.388, -1.373e-6, -6.799e-5
-0.389, -1.385e-6, -6.813e-5
-0.390, -1.392e-6, -6.826e-5
-0.391, -1.395e-6, -6.840e-5
-0.392, -1.411e-6, -6.855e-5
-0.393, -1.415e-6, -6.869e-5
-0.394, -1.418e-6, -6.883e-5
-0.395, -1.418e-6, -6.897e-5
-0.396, -1.430e-6, -6.911e-5
-0.397, -1.453e-6, -6.926e-5
-0.398, -1.460e-6, -6.940e-5
-0.399, -1.464e-6, -6.955e-5
-0.400, -1.465e-6, -6.970e-5
-0.401, -1.466e-6, -6.984e-5
-0.402, -1.467e-6, -6.999e-5
-0.403, -1.470e-6, -7.014e-5
-0.404, -1.477e-6, -7.029e-5
-0.405, -1.490e-6, -7.043e-5
-0.406, -1.497e-6, -7.058e-5
-0.407, -1.508e-6, -7.073e-5
-0.408, -1.514e-6, -7.089e-5
-0.409, -1.515e-6, -7.104e-5
-0.410, -1.515e-6, -7.119e-5
-0.411, -1.521e-6, -7.134e-5
-0.412, -1.542e-6, -7.150e-5
-0.413, -1.549e-6, -7.165e-5
-0.414, -1.553e-6, -7.181e-5
-0.415, -1.551e-6, -7.196e-5
-0.416, -1.554e-6, -7.212e-5
-0.417, -1.562e-6, -7.227e-5
-0.418, -1.564e-6, -7.243e-5
-0.419, -1.565e-6, -7.259e-5
-0.420, -1.566e-6, -7.274e-5
-0.421, -1.568e-6, -7.290e-5
-0.422, -1.574e-6, -7.306e-5
-0.423, -1.594e-6, -7.322e-5
-0.424, -1.606e-6, -7.338e-5
-0.425, -1.612e-6, -7.354e-5
-0.426, -1.614e-6, -7.370e-5
-0.427, -1.615e-6, -7.386e-5
-0.428, -1.618e-6, -7.402e-5
-0.429, -1.623e-6, -7.418e-5
-0.430, -1.634e-6, -7.435e-5
-0.431, -1.645e-6, -7.451e-5
-0.432, -1.659e-6, -7.468e-5
-0.433, -1.662e-6, -7.484e-5
-0.434, -1.663e-6, -7.501e-5
-0.435, -1.663e-6, -7.518e-5
-0.436, -1.663e-6, -7.534e-5
-0.437, -1.666e-6, -7.551e-5
-0.438, -1.675e-6, -7.568e-5
-0.439, -1.698e-6, -7.585e-5
-0.440, -1.710e-6, -7.602e-5
-0.441, -1.711e-6, -7.619e-5
-0.442, -1.711e-6, -7.636e-5
-0.443, -1.713e-6, -7.653e-5
-0.444, -1.718e-6, -7.670e-5
-0.445, -1.729e-6, -7.688e-5
-0.446, -1.743e-6, -7.705e-5
-0.447, -1.751e-6, -7.723e-5
-0.448, -1.758e-6, -7.740e-5
-0.449, -1.759e-6, -7.758e-5
-0.450, -1.759e-6, -7.775e-5
-0.451, -1.760e-6, -7.793e-5
-0.452, -1.761e-6, -7.811e-5
-0.453, -1.766e-6, -7.828e-5
-0.454, -1.776e-6, -7.846e-5
-0.455, -1.787e-6, -7.864e-5
-0.456, -1.803e-6, -7.882e-5
-0.457, -1.807e-6, -7.900e-5
-0.458, -1.809e-6, -7.918e-5
-0.459, -1.810e-6, -7.936e-5
-0.460, -1.812e-6, -7.954e-5
-0.461, -1.819e-6, -7.972e-5
-0.462, -1.839e-6, -7.991e-5
-0.463, -1.848e-6, -8.009e-5
-0.464, -1.852e-6, -8.028e-5
-0.465, -1.857e-6, -8.046e-5
-0.466, -1.858e-6, -8.065e-5
-0.467, -1.858e-6, -8.084e-5
-0.468, -1.859e-6, -8.102e-5
-0.469, -1.868e-6, -8.121e-5
-0.470, -1.883e-6, -8.140e-5
-0.471, -1.897e-6, -8.159e-5
-0.472, -1.905e-6, -8.178e-5
-0.473, -1.907e-6, -8.197e-5
-0.474, -1.908e-6, -8.216e-5
-0.475, -1.912e-6, -8.235e-5
-0.476, -1.925e-6, -8.254e-5
-0.477, -1.936e-6, -8.274e-5
-0.478, -1.951e-6, -8.293e-5
-0.479, -1.953e-6, -8.313e-5
-0.480, -1.956e-6, -8.332e-5
-0.481, -1.956e-6, -8.352e-5
-0.482, -1.957e-6, -8.371e-5
-0.483, -1.961e-6, -8.391e-5
-0.484, -1.972e-6, -8.411e-5
-0.485, -1.981e-6, -8.430e-5
-0.486, -1.993e-6, -8.450e-5
-0.487, -2.000e-6, -8.470e-5
-0.488, -2.004e-6, -8.490e-5
-0.489, -2.006e-6, -8.510e-5
-0.490, -2.024e-6, -8.531e-5
-0.491, -2.033e-6, -8.551e-5
-0.492, -2.034e-6, -8.571e-5
-0.493, -2.044e-6, -8.592e-5
-0.494, -2.053e-6, -8.612e-5
-0.495, -2.054e-6, -8.633e-5
-0.496, -2.055e-6, -8.653e-5
-0.497, -2.060e-6, -8.674e-5
-0.498, -2.069e-6, -8.695e-5
-0.499, -2.090e-6, -8.716e-5
-0.500, -2.062e-6, -8.736e-5
